"task_name","behavior_data","start_time","user_id","user_name","session_id","task_type","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"PDF to Word Typing","{""total_typed_chars"":404,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":507,""tab_switch_count"":91,""last_switch_time"":""2026-04-26T13:45:21.491Z"",""window_minimized_seconds"":7971,""screen_hidden_events"":91,""idle_time_seconds"":5225,""active_seconds"":7208,""wpm"":51,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-26T13:42:51.540Z"",""last_activity"":""2026-04-26T13:47:24.381Z""}","2026-04-26T09:14:07.959Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777194847958_vuoh5z3y5","PDF to Word Typing","LIVE","69edd7608e8278861ae54b2f","2026-04-26T09:14:08.383000","2026-04-26T13:47:24.196000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":17,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":9,""tab_switch_count"":96,""last_switch_time"":""2026-04-26T06:07:33.330Z"",""window_minimized_seconds"":6121,""screen_hidden_events"":96,""idle_time_seconds"":2365,""active_seconds"":4226,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-26T06:06:59.790Z"",""last_activity"":""2026-04-26T06:13:03.472Z""}","2026-04-26T03:55:50.057Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777175750057_ckdpwhd7y","Grammar Correction","LIVE","69ed8cc59cdb500061134ce9","2026-04-26T03:55:49.913000","2026-04-26T06:13:02.999000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":58,""tab_switch_count"":13,""last_switch_time"":""2026-04-25T18:13:45.476Z"",""window_minimized_seconds"":1297,""screen_hidden_events"":13,""idle_time_seconds"":165,""active_seconds"":2282,""wpm"":0,""last_save"":""2026-04-25T17:58:38.610Z"",""last_activity"":""2026-04-25T18:14:42.853Z""}","2026-04-25T17:16:09.802Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","tracker_69eb94b62633983272a229f2_1777137369802","","ACTIVE","69ecf6dfe9ea0849bde1713d","2026-04-25T17:16:15.842000","2026-04-25T18:14:44.746000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":37,""tab_switch_count"":280,""last_switch_time"":""2026-04-25T18:06:45.330Z"",""window_minimized_seconds"":8097,""screen_hidden_events"":280,""idle_time_seconds"":235,""active_seconds"":4044,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T16:26:53.544Z"",""last_activity"":""2026-04-25T18:06:53.347Z""}","2026-04-25T15:09:41.174Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1777129781174_yyk54vfek","Data Entry","LIVE","69ecd935ea9b6909ab925f7f","2026-04-25T15:09:41.650000","2026-04-25T18:06:53.710000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":14,""total_pasted_chars"":100,""paste_event_count"":1,""last_paste_length"":100,""backspace_count"":1,""tab_switch_count"":1,""last_switch_time"":""2026-04-25T13:12:06.585Z"",""window_minimized_seconds"":94,""screen_hidden_events"":1,""idle_time_seconds"":50,""active_seconds"":312,""wpm"":38,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T13:17:50.318Z""}","2026-04-25T13:11:09.725Z","69cdfdfd495b883b07a9863b","Mahendra Gurjar","session_1777122669725_t2yv9y43y","Data Entry","LIVE","69ecbd6e847e4fc1f2201d80","2026-04-25T13:11:10.182000","2026-04-25T13:17:50.377000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-25T09:31:52.310Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":0,""active_seconds"":38,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T09:32:05.672Z""}","2026-04-25T09:31:25.086Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777109485086_hk27afyn5","PDF to Word Typing","LIVE","69ec89f0af2662b4aaaac361","2026-04-25T09:31:28.725000","2026-04-25T09:32:08.891000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1731,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":2870,""active_seconds"":10596,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T12:55:54.669Z"",""last_activity"":""2026-04-25T13:01:25.552Z""}","2026-04-25T09:16:48.040Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777108608040_9f5745q44","Form Filling","LIVE","69ec8682ccc2d702211229f6","2026-04-25T09:16:50.065000","2026-04-25T13:01:27.125000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":1230,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":73,""tab_switch_count"":1,""last_switch_time"":""2026-04-25T09:48:46.500Z"",""window_minimized_seconds"":858,""screen_hidden_events"":1,""idle_time_seconds"":1370,""active_seconds"":1548,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T10:06:42.233Z""}","2026-04-25T09:05:52.908Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1777107952908_y04eb3tn3","Data Entry","LIVE","69ec83f0ccc2d70221122498","2026-04-25T09:05:52.815000","2026-04-25T10:06:41.590000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":708,""tab_switch_count"":370,""last_switch_time"":""2026-04-25T08:50:55.230Z"",""window_minimized_seconds"":1843,""screen_hidden_events"":370,""idle_time_seconds"":100,""active_seconds"":4530,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T08:51:54.992Z""}","2026-04-25T07:34:40.426Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1777102480426_zunq3qlgo","Data Entry","LIVE","69ec6e9196bc0098a0c2b098","2026-04-25T07:34:41.494000","2026-04-25T08:51:55.528000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1501,""tab_switch_count"":37,""last_switch_time"":""2026-04-25T12:18:55.227Z"",""window_minimized_seconds"":1811,""screen_hidden_events"":37,""idle_time_seconds"":575,""active_seconds"":16208,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T12:18:47.697Z"",""last_activity"":""2026-04-25T12:20:57.458Z""}","2026-04-25T07:29:47.207Z","69ce07003023e363f36f9163","Chandra mohan Jangde","session_1777102187206_g8oeprkj2","Data Entry","LIVE","69ec6d6c041a9bad1fec94d0","2026-04-25T07:29:48.283000","2026-04-25T12:20:58.059000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":203,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":20,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":368,""wpm"":7,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T07:02:22.689Z""}","2026-04-25T06:56:11.877Z","69de121de938868996f01133","Nitesh Aheer","session_1777100171877_vkw3lolpf","PDF to Word Typing","LIVE","69ec658c973ebcd8ebe17d3a","2026-04-25T06:56:12.629000","2026-04-25T07:02:22.943000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15277,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":551,""tab_switch_count"":6,""last_switch_time"":""2026-04-25T12:40:36.637Z"",""window_minimized_seconds"":1399,""screen_hidden_events"":6,""idle_time_seconds"":3085,""active_seconds"":20390,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T13:27:20.511Z"",""last_activity"":""2026-04-25T13:27:33.169Z""}","2026-04-25T06:39:38.083Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1777099178083_jpe1ntp3c","Data Entry","LIVE","69ec61a955c9a186fe3674ba","2026-04-25T06:39:37.641000","2026-04-25T13:27:33.942000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":2794,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":594,""tab_switch_count"":3,""last_switch_time"":""2026-04-25T08:20:43.204Z"",""window_minimized_seconds"":108010,""screen_hidden_events"":3,""idle_time_seconds"":2195,""active_seconds"":3802,""wpm"":265,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T06:38:14.973Z"",""last_activity"":""2026-04-26T13:34:25.718Z""}","2026-04-25T05:59:18.239Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1777096758239_cycojwjdl","PDF to Word Typing","LIVE","69ec583a08cec651cf5e1fb3","2026-04-25T05:59:22.947000","2026-04-26T13:34:31.389000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-25T05:53:55.420Z"",""window_minimized_seconds"":4,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T05:54:01.563Z""}","2026-04-25T05:53:38.685Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777096418685_8mp8925k8","Grammar Correction","LIVE","69ec56e554604c9d316e4c21","2026-04-25T05:53:41.045000","2026-04-25T05:54:03.403000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T05:50:54.264Z""}","2026-04-25T05:50:46.861Z","69e7508f9d195e0534a753ec","Bhavesh gaur","session_1777096246861_one9jnig2","Form Filling","LIVE","69ec563806cc99cf07bd788f","2026-04-25T05:50:48.009000","2026-04-25T05:50:54.945000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":46,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":50,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T05:10:40.251Z""}","2026-04-25T05:09:47.857Z","69ce07003023e363f36f9163","Chandra mohan Jangde","session_1777093787857_v21vz0z0e","PDF to Word Typing","LIVE","69ec4c9c60dacec799b654e1","2026-04-25T05:09:48.684000","2026-04-25T05:10:40.786000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T05:08:59.262Z""}","2026-04-25T05:08:51.797Z","69e2138066d215f5ec605a62","DHEERAJ MEHRA","session_1777093731796_b2tqcyq9c","Grammar Correction","LIVE","69ec4c6569da9aea5943b2d1","2026-04-25T05:08:53.909000","2026-04-25T05:09:00.879000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":9,""tab_switch_count"":51,""last_switch_time"":""2026-04-25T05:46:41.338Z"",""window_minimized_seconds"":1729,""screen_hidden_events"":51,""idle_time_seconds"":455,""active_seconds"":1318,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T05:47:35.600Z""}","2026-04-25T05:07:54.065Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1777093674065_6chcf60uq","Grammar Correction","LIVE","69ec4c2b782e2db3bfbbe9b9","2026-04-25T05:07:55.175000","2026-04-25T05:47:36.081000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":137,""total_pasted_chars"":45106,""paste_event_count"":42,""last_paste_length"":82,""backspace_count"":2055,""tab_switch_count"":68,""last_switch_time"":""2026-04-25T08:35:48.203Z"",""window_minimized_seconds"":4762,""screen_hidden_events"":68,""idle_time_seconds"":8950,""active_seconds"":5180,""wpm"":2,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T08:26:59.185Z"",""last_activity"":""2026-04-25T08:37:44.829Z""}","2026-04-25T04:15:40.347Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777090540347_fzz40nsc6","Grammar Correction","LIVE","69ec3fec30706e55cdf8af82","2026-04-25T04:15:40.896000","2026-04-25T08:37:45.095000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-25T04:08:19.174Z"",""window_minimized_seconds"":6,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":146,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T04:08:37.917Z""}","2026-04-25T04:05:53.948Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777089953948_7pbzdsfl6","Form Filling","LIVE","69ec3da43788f5b8127e9818","2026-04-25T04:05:56.302000","2026-04-25T04:08:39.774000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":1908,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":159,""tab_switch_count"":5,""last_switch_time"":""2026-04-25T06:55:48.363Z"",""window_minimized_seconds"":5638,""screen_hidden_events"":5,""idle_time_seconds"":1415,""active_seconds"":3604,""wpm"":9,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T04:21:52.814Z"",""last_activity"":""2026-04-25T06:55:53.577Z""}","2026-04-25T04:00:29.301Z","69de121de938868996f01133","Nitesh Aheer","session_1777089629301_vz11kyqn1","Form Filling","LIVE","69ec3c5e30b3db95b08f1dc5","2026-04-25T04:00:30.025000","2026-04-25T06:55:53.846000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":9838,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":382,""tab_switch_count"":6,""last_switch_time"":""2026-04-25T06:41:14.575Z"",""window_minimized_seconds"":296,""screen_hidden_events"":5,""idle_time_seconds"":125,""active_seconds"":10574,""wpm"":15,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-25T05:44:13.709Z"",""last_activity"":""2026-04-25T06:53:10.457Z"",""task_content"":null}","2026-04-25T03:51:00.430Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777089060430_2u94pxiq2","Data Entry","LIVE","69ec3a271155372852c04733","2026-04-25T03:51:03.650000","2026-04-25T06:53:13.295000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":24,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T03:49:41.524Z""}","2026-04-25T03:49:15.954Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777088955954_fl03ti397","Grammar Correction","LIVE","69ec39bf60dacec799b63eec","2026-04-25T03:49:19.710000","2026-04-25T03:49:44.664000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":48,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-25T02:40:29.285Z""}","2026-04-25T02:39:39.045Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777084779045_np4amof4h","PDF to Word Typing","LIVE","69ec296d70ebeb2f6047e23a","2026-04-25T02:39:41.603000","2026-04-25T02:40:31.140000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":177,""tab_switch_count"":135,""last_switch_time"":""2026-04-24T14:32:13.034Z"",""window_minimized_seconds"":1532,""screen_hidden_events"":135,""idle_time_seconds"":65,""active_seconds"":3074,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T14:33:11.320Z""}","2026-04-24T13:30:15.458Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1777037415457_0750udde0","Data Entry","LIVE","69eb70681deddcb335c6e117","2026-04-24T13:30:16.101000","2026-04-24T14:33:11.818000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T13:28:48.837Z""}","2026-04-24T13:28:48.837Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1777037328836_a94huvo46","PDF to Word Typing","LIVE","69eb70111d80f26202fc5700","2026-04-24T13:28:49.811000","2026-04-24T13:28:49.811000","anonymous","anonymous","false"
