"task_name","duration_seconds","start_time","metadata","user_id","user_name","activity_type","preview_image_url","end_time","task_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Form Filling","43","2026-04-25T15:06:10.072Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":42,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T15:06:53.780Z""}","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","task_abandoned","","2026-04-25T15:06:53.780Z","Form Filling","69ecd86260383a0c603b33f9","2026-04-25T15:06:10.679000","2026-04-25T15:06:54.078000","anonymous","anonymous","false"
"Data Entry","400","2026-04-25T13:11:10.545Z","{""total_typed_chars"":14,""total_pasted_chars"":100,""paste_event_count"":1,""last_paste_length"":100,""backspace_count"":1,""tab_switch_count"":1,""last_switch_time"":""2026-04-25T13:12:06.585Z"",""window_minimized_seconds"":94,""screen_hidden_events"":1,""idle_time_seconds"":50,""active_seconds"":314,""wpm"":38,""last_save"":null,""last_activity"":""2026-04-25T13:17:51.328Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_started","","2026-04-25T13:17:51.328Z","Data Entry","69ecbd6eda7fd76bc22ea599","2026-04-25T13:11:10.887000","2026-04-25T13:17:51.408000","anonymous","anonymous","false"
"PDF to Word Typing","20","2026-04-25T09:31:25.877Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T09:31:46.665Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-25T09:31:46.665Z","PDF to Word Typing","69ec89f139a1dccaa197dd3f","2026-04-25T09:31:29.481000","2026-04-25T09:31:50.194000","anonymous","anonymous","false"
"Form Filling","13460","2026-04-25T09:16:48.896Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1731,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":2855,""active_seconds"":10596,""wpm"":0,""last_save"":""2026-04-25T12:55:54.669Z"",""last_activity"":""2026-04-25T13:01:09.538Z""}","69eb222d620d9c8c1033741e","Daksh panchal","task_started","","2026-04-25T13:01:09.537Z","Form Filling","69ec8682ccb3a823cc43df32","2026-04-25T09:16:50.714000","2026-04-25T13:01:11.105000","anonymous","anonymous","false"
"Data Entry","3640","2026-04-25T09:05:53.626Z","{""total_typed_chars"":1230,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":73,""tab_switch_count"":1,""last_switch_time"":""2026-04-25T09:48:46.500Z"",""window_minimized_seconds"":858,""screen_hidden_events"":1,""idle_time_seconds"":1370,""active_seconds"":1540,""wpm"":11,""last_save"":null,""last_activity"":""2026-04-25T10:06:34.233Z""}","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","task_started","","2026-04-25T10:06:34.233Z","Data Entry","69ec83f177a74f7f4bf668b2","2026-04-25T09:05:53.423000","2026-04-25T10:06:33.598000","anonymous","anonymous","false"
"Data Entry","4621","2026-04-25T07:34:41.397Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":708,""tab_switch_count"":370,""last_switch_time"":""2026-04-25T08:50:55.230Z"",""window_minimized_seconds"":1843,""screen_hidden_events"":370,""idle_time_seconds"":90,""active_seconds"":4530,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T08:51:42.998Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-25T08:51:42.998Z","Data Entry","69ec6e928a738bae6eb046a7","2026-04-25T07:34:42.295000","2026-04-25T08:51:43.567000","anonymous","anonymous","false"
"Data Entry","17460","2026-04-25T07:29:48.126Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1501,""tab_switch_count"":37,""last_switch_time"":""2026-04-25T12:18:55.227Z"",""window_minimized_seconds"":1811,""screen_hidden_events"":37,""idle_time_seconds"":575,""active_seconds"":16198,""wpm"":0,""last_save"":""2026-04-25T12:18:47.697Z"",""last_activity"":""2026-04-25T12:20:48.515Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","2026-04-25T12:20:48.515Z","Data Entry","69ec6d6cb4afd8aba0bbaccc","2026-04-25T07:29:48.914000","2026-04-25T12:20:49.529000","anonymous","anonymous","false"
"PDF to Word Typing","360","2026-04-25T06:56:12.871Z","{""total_typed_chars"":196,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":20,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":360,""wpm"":7,""last_save"":null,""last_activity"":""2026-04-25T07:02:13.692Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-04-25T07:02:13.692Z","PDF to Word Typing","69ec658d9b6b94ea92ffc304","2026-04-25T06:56:13.481000","2026-04-25T07:02:13.935000","anonymous","anonymous","false"
"Data Entry","24460","2026-04-25T06:39:38.996Z","{""total_typed_chars"":15277,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":551,""tab_switch_count"":6,""last_switch_time"":""2026-04-25T12:40:36.637Z"",""window_minimized_seconds"":1399,""screen_hidden_events"":6,""idle_time_seconds"":3085,""active_seconds"":20378,""wpm"":11,""last_save"":""2026-04-25T13:26:56.651Z"",""last_activity"":""2026-04-25T13:27:19.159Z""}","69d8d9fee96ddf658a297167","Prachi Verma","task_started","","2026-04-25T13:27:19.159Z","Data Entry","69ec61aa31f75849d9b44277","2026-04-25T06:39:38.483000","2026-04-25T13:27:19.942000","anonymous","anonymous","false"
"Grammar Correction","6","2026-04-25T06:39:07.914Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":2,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T06:39:14.353Z""}","","Unknown","task_abandoned","","2026-04-25T06:39:14.353Z","Grammar Correction","69ec618cd7641250461da6f9","2026-04-25T06:39:08.129000","2026-04-25T06:39:14.542000","anonymous","anonymous","false"
"PDF to Word Typing","113696","2026-04-25T05:59:19.194Z","{""total_typed_chars"":2794,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":594,""tab_switch_count"":3,""last_switch_time"":""2026-04-25T08:20:43.204Z"",""window_minimized_seconds"":108010,""screen_hidden_events"":3,""idle_time_seconds"":2195,""active_seconds"":3792,""wpm"":265,""last_save"":""2026-04-25T06:38:14.973Z"",""last_activity"":""2026-04-26T13:34:15.695Z""}","69dde793aa4f6698371f73da","Vishakha mahawar","task_started","","2026-04-26T13:34:15.695Z","PDF to Word Typing","69ec583ba6f22d887063259a","2026-04-25T05:59:23.633000","2026-04-26T13:34:21.687000","anonymous","anonymous","false"
"Data Entry","14929","2026-04-25T05:57:14.828Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1271,""tab_switch_count"":31,""last_switch_time"":""2026-04-25T09:59:33.119Z"",""window_minimized_seconds"":2365,""screen_hidden_events"":31,""idle_time_seconds"":1800,""active_seconds"":11468,""wpm"":0,""last_save"":""2026-04-25T10:03:36.346Z"",""last_activity"":""2026-04-25T10:06:04.141Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","2026-04-25T10:06:04.140Z","Data Entry","69ec57bbf10f441b7e0f48ff","2026-04-25T05:57:15.910000","2026-04-25T10:06:04.835000","anonymous","anonymous","false"
"Grammar Correction","20","2026-04-25T05:53:39.587Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-25T05:53:55.420Z"",""window_minimized_seconds"":4,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T05:54:00.564Z""}","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","task_started","","2026-04-25T05:54:00.564Z","Grammar Correction","69ec56e5e922d72c062b23f0","2026-04-25T05:53:41.816000","2026-04-25T05:54:02.728000","anonymous","anonymous","false"
"Form Filling","","2026-04-25T05:50:47.660Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T05:50:47.660Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","","Form Filling","69ec5638e49161e9b01953e7","2026-04-25T05:50:48.607000","2026-04-25T05:50:48.607000","anonymous","anonymous","false"
"PDF to Word Typing","40","2026-04-25T05:09:48.548Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":13,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T05:10:29.251Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","2026-04-25T05:10:29.251Z","PDF to Word Typing","69ec4c9d019ec6ee7ce09bc6","2026-04-25T05:09:49.402000","2026-04-25T05:10:29.743000","anonymous","anonymous","false"
"Grammar Correction","","2026-04-25T05:08:52.627Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T05:08:52.628Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","","Grammar Correction","69ec4c66bc2c099ff95a8aaf","2026-04-25T05:08:54.537000","2026-04-25T05:08:54.537000","anonymous","anonymous","false"
"Grammar Correction","2381","2026-04-25T05:07:55.057Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":9,""tab_switch_count"":51,""last_switch_time"":""2026-04-25T05:46:41.338Z"",""window_minimized_seconds"":1729,""screen_hidden_events"":51,""idle_time_seconds"":460,""active_seconds"":1318,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T05:47:36.600Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-25T05:47:36.600Z","Grammar Correction","69ec4c2c89c287c505b581b5","2026-04-25T05:07:56.001000","2026-04-25T05:47:37.080000","anonymous","anonymous","false"
"Grammar Correction","15720","2026-04-25T04:15:41.040Z","{""total_typed_chars"":137,""total_pasted_chars"":45106,""paste_event_count"":42,""last_paste_length"":82,""backspace_count"":2055,""tab_switch_count"":68,""last_switch_time"":""2026-04-25T08:35:48.203Z"",""window_minimized_seconds"":4762,""screen_hidden_events"":68,""idle_time_seconds"":8950,""active_seconds"":5178,""wpm"":2,""last_save"":""2026-04-25T08:26:59.185Z"",""last_activity"":""2026-04-25T08:37:41.836Z""}","69eb222d620d9c8c1033741e","Daksh panchal","task_started","","2026-04-25T08:37:41.836Z","Grammar Correction","69ec3fed4560d67fbe793c60","2026-04-25T04:15:41.556000","2026-04-25T08:37:42.115000","anonymous","anonymous","false"
"Form Filling","161","2026-04-25T04:05:54.843Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-25T04:08:19.174Z"",""window_minimized_seconds"":6,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":144,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T04:08:35.972Z""}","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","task_started","","2026-04-25T04:08:35.971Z","Form Filling","69ec3da4dab7526bc848e66f","2026-04-25T04:05:56.999000","2026-04-25T04:08:37.820000","anonymous","anonymous","false"
"Form Filling","10519","2026-04-25T04:00:30.403Z","{""total_typed_chars"":1908,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":159,""tab_switch_count"":5,""last_switch_time"":""2026-04-25T06:55:48.363Z"",""window_minimized_seconds"":5638,""screen_hidden_events"":5,""idle_time_seconds"":1415,""active_seconds"":3600,""wpm"":9,""last_save"":""2026-04-25T04:21:52.814Z"",""last_activity"":""2026-04-25T06:55:49.576Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-04-25T06:55:49.576Z","Form Filling","69ec3c5eccb3a823cc436480","2026-04-25T04:00:30.962000","2026-04-25T06:55:49.894000","anonymous","anonymous","false"
"Data Entry","10920","2026-04-25T03:51:00.865Z","{""total_typed_chars"":9832,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":382,""tab_switch_count"":5,""last_switch_time"":""2026-04-25T06:41:14.575Z"",""window_minimized_seconds"":296,""screen_hidden_events"":5,""idle_time_seconds"":125,""active_seconds"":10568,""wpm"":17,""last_save"":""2026-04-25T05:44:13.709Z"",""last_activity"":""2026-04-25T06:53:01.217Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-25T06:53:01.217Z","Data Entry","69ec3a284e31b8ed60242741","2026-04-25T03:51:04.020000","2026-04-25T06:53:04.052000","anonymous","anonymous","false"
"Grammar Correction","20","2026-04-25T03:49:16.900Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T03:49:37.537Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-25T03:49:37.537Z","Grammar Correction","69ec39c0db3e7d77034543d2","2026-04-25T03:49:20.319000","2026-04-25T03:49:40.957000","anonymous","anonymous","false"
"Data Entry","2264","2026-04-25T03:31:04.516Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":156,""tab_switch_count"":2,""last_switch_time"":""2026-04-25T03:51:57.594Z"",""window_minimized_seconds"":187,""screen_hidden_events"":2,""idle_time_seconds"":375,""active_seconds"":1768,""wpm"":0,""last_save"":""2026-04-25T03:41:26.431Z"",""last_activity"":""2026-04-25T04:08:48.704Z""}","69d7afe9b38776b487b42466","Arjun gurjar","task_abandoned","","2026-04-25T04:08:48.704Z","Data Entry","69ec357a8a738bae6eafce10","2026-04-25T03:31:06.581000","2026-04-25T04:08:50.411000","anonymous","anonymous","false"
"PDF to Word Typing","40","2026-04-25T02:39:40.327Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-25T02:40:21.286Z""}","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","task_started","","2026-04-25T02:40:21.286Z","PDF to Word Typing","69ec296e33816efe760842a4","2026-04-25T02:39:42.497000","2026-04-25T02:40:23.178000","anonymous","anonymous","false"
"Data Entry","3761","2026-04-24T13:30:16.028Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":177,""tab_switch_count"":135,""last_switch_time"":""2026-04-24T14:32:13.034Z"",""window_minimized_seconds"":1532,""screen_hidden_events"":135,""idle_time_seconds"":55,""active_seconds"":3074,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-24T14:32:57.319Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-24T14:32:57.319Z","Data Entry","69eb70682e3f25800dd798df","2026-04-24T13:30:16.540000","2026-04-24T14:32:57.926000","anonymous","anonymous","false"
"PDF to Word Typing","","2026-04-24T13:28:50.001Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-24T13:28:50.001Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","","PDF to Word Typing","69eb70139e17d5a28ae4872e","2026-04-24T13:28:51.453000","2026-04-24T13:28:51.453000","anonymous","anonymous","false"
"PDF to Word Typing","15904","2026-04-24T12:49:58.833Z","{""total_typed_chars"":1787,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2182,""tab_switch_count"":12,""last_switch_time"":""2026-04-24T17:14:43.187Z"",""window_minimized_seconds"":918,""screen_hidden_events"":12,""idle_time_seconds"":3780,""active_seconds"":11662,""wpm"":6,""last_save"":""2026-04-24T14:56:21.483Z"",""last_activity"":""2026-04-24T17:15:03.520Z""}","69eb222d620d9c8c1033741e","Daksh panchal","task_started","","2026-04-24T17:15:03.520Z","PDF to Word Typing","69eb66f815f9ab411c06e62e","2026-04-24T12:50:00.958000","2026-04-24T17:15:02.083000","anonymous","anonymous","false"
"Grammar Correction","20","2026-04-24T12:47:19.680Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-24T12:47:40.049Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-04-24T12:47:40.049Z","Grammar Correction","69eb6658624418ca2ac3245e","2026-04-24T12:47:20.116000","2026-04-24T12:47:40.809000","anonymous","anonymous","false"
"Data Entry","","2026-04-24T12:45:40.528Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-24T12:45:40.528Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","","Data Entry","69eb65f4bcd45019b85b435b","2026-04-24T12:45:40.992000","2026-04-24T12:45:40.992000","anonymous","anonymous","false"
